,dates,txs
814,2020-02-20,94427
815,2020-02-21,96250
816,2020-02-22,74125
817,2020-02-23,80597
818,2020-02-24,114907
819,2020-02-25,97197
820,2020-02-26,105517
821,2020-02-27,99317
822,2020-02-28,105511
823,2020-02-29,92145
824,2020-03-01,83225
825,2020-03-02,110092
826,2020-03-03,101003
827,2020-03-04,100986
828,2020-03-05,114539
829,2020-03-06,102402
830,2020-03-07,93287
831,2020-03-08,94550
832,2020-03-09,126824
833,2020-03-10,117389
834,2020-03-11,116136
835,2020-03-12,116500
836,2020-03-13,148618
837,2020-03-14,90900
838,2020-03-15,87871
839,2020-03-16,135275
840,2020-03-17,135910
841,2020-03-18,120369
842,2020-03-19,129721
843,2020-03-20,130459
844,2020-03-21,107296
845,2020-03-22,109543
846,2020-03-23,120853
847,2020-03-24,114365
848,2020-03-25,111784
849,2020-03-26,118989
850,2020-03-27,116742
851,2020-03-28,104526
852,2020-03-29,98569
853,2020-03-30,118714
854,2020-03-31,136337
855,2020-04-01,127952
856,2020-04-02,132810
857,2020-04-03,127891
858,2020-04-04,93761
859,2020-04-05,98653
860,2020-04-06,140420
861,2020-04-07,151044
862,2020-04-08,145353
863,2020-04-09,138006
864,2020-04-10,141867
865,2020-04-11,123764
866,2020-04-12,117538
867,2020-04-13,141041
868,2020-04-14,153743
869,2020-04-15,141707
870,2020-04-16,150685
871,2020-04-17,147512
872,2020-04-18,127127
873,2020-04-19,127276
874,2020-04-20,159257
875,2020-04-21,157935
876,2020-04-22,157908
877,2020-04-23,157768
878,2020-04-24,165335
879,2020-04-25,135055
880,2020-04-26,144383
881,2020-04-27,166502
882,2020-04-28,172155
883,2020-04-29,180615
884,2020-04-30,188386
885,2020-05-01,152370
886,2020-05-02,128495
887,2020-05-03,126333
888,2020-05-04,146527
889,2020-05-05,151429
890,2020-05-06,168101
891,2020-05-07,166143
892,2020-05-08,162682
893,2020-05-09,175344
894,2020-05-10,165985
895,2020-05-11,188441
896,2020-05-12,167305
897,2020-05-13,171946
898,2020-05-14,175594
899,2020-05-15,179532
900,2020-05-16,156403
901,2020-05-17,152435
902,2020-05-18,185560
903,2020-05-19,176778
904,2020-05-20,189214
905,2020-05-21,200572
906,2020-05-22,207986
907,2020-05-23,174920
908,2020-05-24,168458
909,2020-05-25,208107
910,2020-05-26,198554
911,2020-05-27,197082
912,2020-05-28,199808
913,2020-05-29,207206
914,2020-05-30,202024
915,2020-05-31,188633
916,2020-06-01,220487
917,2020-06-02,235370
918,2020-06-03,201359
919,2020-06-04,206033
920,2020-06-05,196951
921,2020-06-06,282392
922,2020-06-07,284334
923,2020-06-08,242960
924,2020-06-09,215593
925,2020-06-10,211900
926,2020-06-11,207949
927,2020-06-12,216874
928,2020-06-13,193302
929,2020-06-14,169534
930,2020-06-15,221485
931,2020-06-16,224293
932,2020-06-17,211130
933,2020-06-18,228790
934,2020-06-19,231706
935,2020-06-20,217194
936,2020-06-21,241053
937,2020-06-22,280180
938,2020-06-23,323192
939,2020-06-24,231176
940,2020-06-25,223457
941,2020-06-26,220393
942,2020-06-27,211209
943,2020-06-28,201421
944,2020-06-29,205290
945,2020-06-30,256262
