,dates,txs
728,2019-11-26,14558
729,2019-11-27,10476
730,2019-11-28,9891
731,2019-11-29,10157
732,2019-11-30,8760
733,2019-12-01,28379
734,2019-12-02,19791
735,2019-12-03,12574
736,2019-12-04,11532
737,2019-12-05,11661
738,2019-12-06,10446
739,2019-12-07,7933
740,2019-12-08,7211
741,2019-12-09,11758
742,2019-12-10,11772
743,2019-12-11,10807
744,2019-12-12,10198
745,2019-12-13,9788
746,2019-12-14,8990
747,2019-12-15,9482
748,2019-12-16,12151
749,2019-12-17,12411
750,2019-12-18,13153
751,2019-12-19,13244
752,2019-12-20,11953
753,2019-12-21,10330
754,2019-12-22,8166
755,2019-12-23,10468
756,2019-12-24,9757
757,2019-12-25,10049
758,2019-12-26,11927
759,2019-12-27,11513
760,2019-12-28,9130
761,2019-12-29,8156
762,2019-12-30,11846
763,2019-12-31,11120
764,2020-01-01,7529
765,2020-01-02,7269
766,2020-01-03,10408
767,2020-01-04,8489
768,2020-01-05,8447
769,2020-01-06,8967
770,2020-01-07,9073
771,2020-01-08,10762
772,2020-01-09,11140
773,2020-01-10,8886
774,2020-01-11,9180
775,2020-01-12,7886
776,2020-01-13,8250
777,2020-01-14,10313
778,2020-01-15,10642
779,2020-01-16,9841
780,2020-01-17,10422
781,2020-01-18,11974
782,2020-01-19,11353
783,2020-01-20,8500
784,2020-01-21,8335
785,2020-01-22,6465
786,2020-01-23,6008
787,2020-01-24,4619
788,2020-01-25,3462
789,2020-01-26,3463
790,2020-01-27,5391
791,2020-01-28,5881
792,2020-01-29,7473
793,2020-01-30,8402
794,2020-01-31,7693
795,2020-02-01,7337
796,2020-02-02,7545
797,2020-02-03,9942
798,2020-02-04,9514
799,2020-02-05,10911
800,2020-02-06,11181
801,2020-02-07,11703
802,2020-02-08,12147
803,2020-02-09,15547
804,2020-02-10,13703
805,2020-02-11,13693
806,2020-02-12,15875
807,2020-02-13,14745
808,2020-02-14,13943
809,2020-02-15,14413
810,2020-02-16,11292
811,2020-02-17,12546
812,2020-02-18,12594
813,2020-02-19,12376
814,2020-02-20,13115
815,2020-02-21,11840
816,2020-02-22,10726
817,2020-02-23,12317
818,2020-02-24,15248
819,2020-02-25,13192
820,2020-02-26,13748
821,2020-02-27,13862
822,2020-02-28,13374
823,2020-02-29,14350
824,2020-03-01,14378
825,2020-03-02,14254
826,2020-03-03,14654
827,2020-03-04,14960
828,2020-03-05,15199
829,2020-03-06,14155
830,2020-03-07,14236
831,2020-03-08,13513
832,2020-03-09,17566
833,2020-03-10,18032
834,2020-03-11,19689
835,2020-03-12,18564
836,2020-03-13,21166
837,2020-03-14,14565
838,2020-03-15,15687
839,2020-03-16,27161
840,2020-03-17,29110
841,2020-03-18,21167
842,2020-03-19,22389
843,2020-03-20,21410
844,2020-03-21,19008
845,2020-03-22,20898
846,2020-03-23,21257
847,2020-03-24,19555
848,2020-03-25,18971
849,2020-03-26,22558
850,2020-03-27,22263
851,2020-03-28,16920
852,2020-03-29,17262
853,2020-03-30,20147
854,2020-03-31,26432
855,2020-04-01,20540
856,2020-04-02,18189
857,2020-04-03,16092
858,2020-04-04,12543
859,2020-04-05,14528
860,2020-04-06,20761
861,2020-04-07,20266
862,2020-04-08,22912
863,2020-04-09,28167
864,2020-04-10,23996
865,2020-04-11,24537
866,2020-04-12,22078
867,2020-04-13,24278
868,2020-04-14,31275
869,2020-04-15,27389
870,2020-04-16,29368
871,2020-04-17,27109
872,2020-04-18,25783
873,2020-04-19,26908
874,2020-04-20,30173
875,2020-04-21,30525
876,2020-04-22,31708
877,2020-04-23,32464
878,2020-04-24,34660
879,2020-04-25,30403
880,2020-04-26,32898
881,2020-04-27,31308
882,2020-04-28,31172
883,2020-04-29,32493
884,2020-04-30,34382
885,2020-05-01,25495
886,2020-05-02,22949
887,2020-05-03,23187
888,2020-05-04,25658
889,2020-05-05,31313
890,2020-05-06,34629
891,2020-05-07,26791
892,2020-05-08,27963
893,2020-05-09,39497
894,2020-05-10,30020
895,2020-05-11,31044
896,2020-05-12,29983
897,2020-05-13,33246
898,2020-05-14,33049
899,2020-05-15,31609
900,2020-05-16,28748
901,2020-05-17,29576
902,2020-05-18,34425
903,2020-05-19,36279
904,2020-05-20,37321
905,2020-05-21,45564
906,2020-05-22,48731
907,2020-05-23,35175
908,2020-05-24,40425
909,2020-05-25,51841
910,2020-05-26,42219
911,2020-05-27,31483
912,2020-05-28,32259
913,2020-05-29,32182
914,2020-05-30,29856
915,2020-05-31,30829
916,2020-06-01,35837
917,2020-06-02,37284
918,2020-06-03,35985
919,2020-06-04,37850
920,2020-06-05,37172
921,2020-06-06,57226
922,2020-06-07,35806
923,2020-06-08,38888
924,2020-06-09,32089
925,2020-06-10,30305
926,2020-06-11,29720
927,2020-06-12,27748
928,2020-06-13,27112
929,2020-06-14,21761
930,2020-06-15,28219
931,2020-06-16,28658
932,2020-06-17,29518
933,2020-06-18,30193
934,2020-06-19,30534
935,2020-06-20,27131
936,2020-06-21,33671
937,2020-06-22,48259
938,2020-06-23,60656
939,2020-06-24,30959
940,2020-06-25,27879
941,2020-06-26,23270
942,2020-06-27,21839
943,2020-06-28,23838
944,2020-06-29,29686
945,2020-06-30,46582
